23.6378 	EXP 	equation: pos = array([-0.3 , -0.25])
23.6378 	EXP 	equation: text = '2+2'
23.6378 	EXP 	number: pos = array([ 0.3 , -0.25])
23.6378 	EXP 	number: text = 4
23.6378 	EXP 	dots: autoDraw = True
23.6378 	EXP 	equation: autoDraw = True
23.6378 	EXP 	number: autoDraw = True
26.2958 	DATA 	Keypress: lwindows
26.3135 	DATA 	Keypress: lshift
26.7862 	DATA 	Keypress: s
28.6300 	EXP 	New trial (rep=0, index=3): {'dotN': 7, 'equations': '2+6', 'numbers': 7, 'field_position': (-0.3, -0.25), 'pos1': (0.3, -0.25), 'pos2': (0, 0.25), 'correctR': 2}
28.6444 	EXP 	dots: autoDraw = False
28.6444 	EXP 	equation: autoDraw = False
28.6444 	EXP 	number: autoDraw = False
28.6444 	EXP 	polygon: autoDraw = True
29.6299 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([-0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=7, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
29.6472 	EXP 	polygon: autoDraw = False
29.6472 	EXP 	dots: pos = array([-0.3 , -0.25])
29.6472 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
29.6472 	EXP 	equation: pos = array([ 0.3 , -0.25])
29.6472 	EXP 	equation: text = '2+6'
29.6472 	EXP 	number: pos = array([0.  , 0.25])
29.6472 	EXP 	number: text = 7
29.6472 	EXP 	dots: autoDraw = True
29.6472 	EXP 	equation: autoDraw = True
29.6472 	EXP 	number: autoDraw = True
34.6159 	EXP 	New trial (rep=0, index=4): {'dotN': 3, 'equations': '1+2', 'numbers': 3, 'field_position': (-0.3, -0.25), 'pos1': (0, 0.25), 'pos2': (0.3, -0.25), 'correctR': 1}
34.6322 	EXP 	dots: autoDraw = False
34.6322 	EXP 	equation: autoDraw = False
34.6322 	EXP 	number: autoDraw = False
34.6322 	EXP 	polygon: autoDraw = True
35.6205 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([-0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=3, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
35.6336 	EXP 	polygon: autoDraw = False
35.6336 	EXP 	dots: pos = array([-0.3 , -0.25])
35.6336 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
35.6336 	EXP 	equation: pos = array([0.  , 0.25])
35.6336 	EXP 	equation: text = '1+2'
35.6336 	EXP 	number: pos = array([ 0.3 , -0.25])
35.6336 	EXP 	number: text = 3
35.6336 	EXP 	dots: autoDraw = True
35.6336 	EXP 	equation: autoDraw = True
35.6336 	EXP 	number: autoDraw = True
40.6205 	EXP 	New trial (rep=0, index=5): {'dotN': 4, 'equations': '3+1', 'numbers': 4, 'field_position': (0.3, -0.25), 'pos1': (0, 0.25), 'pos2': (-0.3, -0.25), 'correctR': 1}
40.6365 	EXP 	dots: autoDraw = False
40.6365 	EXP 	equation: autoDraw = False
40.6365 	EXP 	number: autoDraw = False
40.6365 	EXP 	polygon: autoDraw = True
41.6229 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([ 0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=4, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
41.6384 	EXP 	polygon: autoDraw = False
41.6384 	EXP 	dots: pos = array([ 0.3 , -0.25])
41.6384 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
41.6384 	EXP 	equation: pos = array([0.  , 0.25])
41.6384 	EXP 	equation: text = '3+1'
41.6384 	EXP 	number: pos = array([-0.3 , -0.25])
41.6384 	EXP 	number: text = 4
41.6384 	EXP 	dots: autoDraw = True
41.6384 	EXP 	equation: autoDraw = True
41.6384 	EXP 	number: autoDraw = True
45.7134 	DATA 	Keypress: lwindows
45.7301 	DATA 	Keypress: lshift
46.6298 	EXP 	New trial (rep=0, index=6): {'dotN': 8, 'equations': '2+6', 'numbers': 8, 'field_position': (-0.3, -0.25), 'pos1': (0, 0.25), 'pos2': (0.3, -0.25), 'correctR': 1}
46.6456 	EXP 	dots: autoDraw = False
46.6456 	EXP 	equation: autoDraw = False
46.6456 	EXP 	number: autoDraw = False
46.6456 	EXP 	polygon: autoDraw = True
47.6278 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([-0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=8, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
47.6858 	EXP 	polygon: autoDraw = False
47.6858 	EXP 	dots: pos = array([-0.3 , -0.25])
47.6858 	EXP 	dots: fieldPos = array([-0.3 , -0.25])
47.6858 	EXP 	equation: pos = array([0.  , 0.25])
47.6858 	EXP 	equation: text = '2+6'
47.6858 	EXP 	number: pos = array([ 0.3 , -0.25])
47.6858 	EXP 	number: text = 8
47.6858 	EXP 	dots: autoDraw = True
47.6858 	EXP 	equation: autoDraw = True
47.6858 	EXP 	number: autoDraw = True
52.6336 	EXP 	New trial (rep=0, index=7): {'dotN': 7, 'equations': '4+3', 'numbers': 7, 'field_position': (0, 0.25), 'pos1': (-0.3, -0.25), 'pos2': (0.3, -0.25), 'correctR': 1}
52.6545 	EXP 	dots: autoDraw = False
